pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p53,R3,bg20260726,False,True,3,35,some_college,few_times_month,False,4,0,manual,3,2,3,2,1,1,True,14,4.7,22,True,27,37,-10,False,b2 g7! h7,1,False,2,2,5,0.4,0,0,1,44,Strugglers
p448,R1,oc20260727,True,False,dont_know,35,some_college,weekly,False,3,0,manual,3,2,3,2,1,1,True,38,12.7,10,True,22,42,-20,False,b7 b6! b8,1,False,2,6,6,1.0,2,2,2,0,Solvers
p448,R2,b220260706,False,True,dont_know,35,some_college,weekly,False,3,0,timeout,3,3,3,3,3,3,True,0,0.0,42,True,38,26,12,True,g7 h1 g2,1,True,2,6,6,1.0,2,2,2,0,Solvers
p448,R3,bg20260726,False,True,dont_know,35,some_college,weekly,False,3,0,manual,3,3,3,3,3,3,True,0,0.0,48,True,34,30,4,True,b2 g8 h7,1,True,2,6,6,1.0,2,2,2,0,Solvers
p85,R1,oc20260727,True,False,dont_know,19,hs_graduate,daily,False,1,0,manual,2,0,2,0,0,0,False,54,27.0,6,True,14,50,-36,False,a7! c8!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p85,R2,b220260706,False,True,dont_know,19,hs_graduate,daily,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,2,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p85,R3,bg20260726,False,True,dont_know,19,hs_graduate,daily,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,1,True,27,37,-10,False,g8! h7!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p498,R1,oc20260727,True,False,2,51,some_college,few_times_week,True,1,0,manual,4,1,3,1,1,1,True,40,10.0,120,True,21,43,-22,False,b7 g2! b6! c8!,1,False,2,3,5,0.6,0,0,1,30,Solvers
p498,R2,b220260706,False,True,2,51,some_college,few_times_week,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,26,True,30,34,-4,False,g2! g7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p498,R3,bg20260726,False,True,2,51,some_college,few_times_week,True,1,0,manual,3,2,3,2,1,1,True,14,4.7,18,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,1,30,Solvers
