pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p365,R2,b220260706,False,True,1,46,bachelors,several_times_day,False,3,0,manual,2,1,2,1,1,1,True,14,7.0,5,True,31,33,-2,False,g7 h2!,1,False,2,2,4,0.5,0,0,1,30,Strugglers
p365,R3,bg20260726,False,True,1,46,bachelors,several_times_day,False,3,0,manual,2,1,2,1,0,0,False,16,8.0,8,True,26,38,-12,False,h7! g8,1,False,2,2,4,0.5,0,0,1,30,Strugglers
p76,R1,oc20260727,True,False,2,37,postgrad,daily,False,2,0,manual,3,1,3,1,0,0,False,42,14.0,30,True,20,44,-24,False,c8! a7 b6!,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p76,R2,b220260706,False,True,2,37,postgrad,daily,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,10,True,30,34,-4,False,g2! g7,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p76,R3,bg20260726,False,True,2,37,postgrad,daily,False,2,0,manual,2,1,2,1,0,0,False,8,4.0,9,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p610,R1,oc20260727,True,False,dont_know,50,bachelors,few_times_week,False,1,0,manual,3,2,3,2,0,0,False,40,13.3,25,True,21,43,-22,False,c8! a7 g2,1,False,2,1,5,0.2,0,0,1,40,Strugglers
p610,R2,b220260706,False,True,dont_know,50,bachelors,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,10,True,26,38,-12,False,g2! h2!,1,False,2,1,5,0.2,0,0,1,40,Strugglers
p610,R3,bg20260726,False,True,dont_know,50,bachelors,few_times_week,False,1,0,manual,3,1,3,1,1,1,True,16,5.3,15,True,26,38,-12,False,b2 h7! g7!,1,False,2,1,5,0.2,0,0,1,40,Strugglers
p43,R1,oc20260727,True,False,1,49,bachelors,daily,True,2,0,manual,5,4,3,2,5,3,True,2,0.4,52,True,40,24,16,True,b7 a7! a1 h1 b6,1,False,2,5,6,0.833,1,1,2,10,Solvers
p43,R2,b220260706,False,True,1,49,bachelors,daily,True,2,0,manual,3,3,3,3,3,3,True,0,0.0,10,True,38,26,12,True,g7 h1 g2,1,True,2,5,6,0.833,1,1,2,10,Solvers
p43,R3,bg20260726,False,True,1,49,bachelors,daily,True,2,0,manual,3,2,3,2,1,1,True,10,3.3,14,True,29,35,-6,False,b2 h7! g8,1,False,2,5,6,0.833,1,1,2,10,Solvers
p344,R1,oc20260727,True,False,1,30,bachelors,weekly,True,2,0,manual,4,3,3,2,1,1,True,38,9.5,26,True,22,42,-20,False,b7 b6! g2 b8,1,False,2,6,6,1.0,2,2,2,0,Solvers
p344,R2,b220260706,False,True,1,30,bachelors,weekly,True,2,0,manual,3,3,3,3,3,3,True,0,0.0,7,True,38,26,12,True,g7 h1 g2,1,True,2,6,6,1.0,2,2,2,0,Solvers
p344,R3,bg20260726,False,True,1,30,bachelors,weekly,True,2,0,manual,3,3,3,3,3,3,True,0,0.0,9,True,34,30,4,True,b2 g8 h7,1,True,2,6,6,1.0,2,2,2,0,Solvers
p638,R1,oc20260727,True,False,dont_know,38,some_postgrad,weekly,True,1,0,manual,4,3,3,2,1,1,True,38,9.5,32,True,22,42,-20,False,b7 b6! g2 b8,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p638,R2,b220260706,False,True,dont_know,38,some_postgrad,weekly,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,10,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p638,R3,bg20260726,False,True,dont_know,38,some_postgrad,weekly,True,1,0,manual,2,0,2,0,0,0,False,26,13.0,3,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p206,R1,oc20260727,True,False,1,39,bachelors,few_times_month,True,1,0,manual,4,1,3,1,1,1,True,40,10.0,112,True,21,43,-22,False,b7 g2! b6! c8!,1,False,2,3,5,0.6,0,0,1,28,Solvers
p206,R2,b220260706,False,True,1,39,bachelors,few_times_month,True,1,0,manual,2,1,2,1,1,1,True,12,6.0,16,True,32,32,0,False,g7 g2!,1,False,2,3,5,0.6,0,0,1,28,Solvers
p206,R3,bg20260726,False,True,1,39,bachelors,few_times_month,True,1,0,timeout,3,2,3,2,0,0,False,16,5.3,34,True,26,38,-12,False,h7! b2 g8,1,False,2,3,5,0.6,0,0,1,28,Solvers
p413,R1,oc20260727,True,False,dont_know,34,bachelors,few_times_week,False,1,0,manual,5,4,3,2,1,1,True,20,4.0,21,True,31,33,-2,False,b7 g2! c8 a7 b6,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p413,R2,b220260706,False,True,dont_know,34,bachelors,few_times_week,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,11,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p413,R3,bg20260726,False,True,dont_know,34,bachelors,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,22,11.0,1,True,23,41,-18,False,g7! h7!,1,False,2,1,4,0.25,0,0,0,38,Strugglers
p78,R1,oc20260727,True,False,dont_know,68,bachelors,daily,True,1,0,manual,3,2,3,2,1,1,True,38,12.7,27,True,22,42,-20,False,b7 b6! b8,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p78,R2,b220260706,False,True,dont_know,68,bachelors,daily,True,1,0,manual,2,1,2,1,1,1,True,12,6.0,8,True,32,32,0,False,g7 g2!,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p78,R3,bg20260726,False,True,dont_know,68,bachelors,daily,True,1,0,manual,2,1,2,1,0,0,False,8,4.0,5,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p300,R1,oc20260727,True,False,1,34,bachelors,less_than_monthly,False,1,0,manual,3,1,3,1,0,0,False,56,18.7,21,True,13,51,-38,False,a7! g2 c8!,1,False,2,3,5,0.6,0,0,1,30,Solvers
p300,R2,b220260706,False,True,1,34,bachelors,less_than_monthly,False,1,0,manual,2,1,2,1,0,0,False,16,8.0,13,True,30,34,-4,False,g2! g7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p300,R3,bg20260726,False,True,1,34,bachelors,less_than_monthly,False,1,0,manual,3,2,3,2,1,1,True,14,4.7,13,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,1,30,Solvers
p609,R1,oc20260727,True,False,dont_know,32,postgrad,few_times_week,False,3,0,manual,5,2,3,1,1,1,True,30,6.0,38,True,26,38,-12,False,b7 g2! a7! a1! c8,1,False,2,2,4,0.5,0,0,0,22,Strugglers
p609,R2,b220260706,False,True,dont_know,32,postgrad,few_times_week,False,3,0,manual,2,1,2,1,0,0,False,14,7.0,11,True,31,33,-2,False,g1! g7,1,False,2,2,4,0.5,0,0,0,22,Strugglers
p609,R3,bg20260726,False,True,dont_know,32,postgrad,few_times_week,False,3,0,manual,2,1,2,1,0,0,False,8,4.0,8,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,0,22,Strugglers
